http://www.nist.gov/pml/data/comp.cfm

Isotope: Atomic number, Symbol, and Mass number

NB: I had to add a '0.0()' in the third column of the first line for elements
beyond He, as well as a () after the fractions that were 1.0000, in order
to conform to my reading statement. BPz 12/06-2012 

Isotope      Atomic Mass        Composition   Atomic Weight    Notes     
_________________________________________________________________________
        73   72.95056(16)#                  
        74   73.944265(4)                   
        75   74.938570(8)                   
        76   75.9350722(20)                 
        77   76.930408(8)                   
        78   77.928141(8)                   
        79   78.923989(6)                   
        80   79.922519(7)                   
        81   80.918996(6)                   
        82   81.9182086(30)                 
        83   82.915110(6)                   
        84   83.914385(3)                   
        85   84.911789738(12)   0.7217(2)   
        86   85.91116742(21)                
        87   86.909180527(13)   0.2783(2)   
        88   87.91131559(17)                
        89   88.912278(6)                   
        90   89.914802(7)                   
        91   90.916537(9)                   
        92   91.919729(7)                   
        93   92.922042(8)                   
        94   93.926405(9)                   
        95   94.929303(23)                  
        96   95.934270(30)                  
        97   96.937350(30)                  
        98   97.941790(50)                  
        99   98.94538(13)                   
        100  99.94987(32)#                  
        101  100.95320(18)                  
        102  101.95887(54)#                 
_________________________________________________________________________
38  Sr  73   72.96597(64)#      0.0()         87.62(1)         g,r,f
        74   73.95631(54)#                  
        75   74.94995(24)                   
        76   75.941770(40)                  
        77   76.937945(10)                  
        78   77.932180(8)                   
        79   78.929708(9)                   
        80   79.924521(7)                   
        81   80.923212(7)                   
        82   81.918402(6)                   
        83   82.917557(11)                  
        84   83.913425(3)       0.0056(1)   
        85   84.912933(3)                   
        86   85.9092602(12)     0.0986(1)   
        87   86.9088771(12)     0.0700(1)   
        88   87.9056121(12)     0.8258(1)   
        89   88.9074507(12)                 
        90   89.907738(3)                   
        91   90.910203(5)                   
        92   91.911038(4)                   
        93   92.914026(8)                   
        94   93.915361(8)                   
        95   94.919359(8)                   
        96   95.921697(29)                  
        97   96.926153(21)                  
        98   97.928453(28)                  
        99   98.933240(90)                  
        100  99.93535(14)                   
        101  100.94052(13)                  
        102  101.94302(12)                  
        103  102.94895(54)#                 
        104  103.95233(75)#                 
        105  104.95858(75)#                 
_________________________________________________________________________
39  Y   76   75.95845(54)#      0.0()         88.90585(2)       
        77   76.949650(70)#                 
        78   77.94361(43)#                  
        79   78.93735(48)                   
        80   79.93428(19)                   
        81   80.929130(70)                  
        82   81.92679(11)                   
        83   82.922350(50)                  
        84   83.92039(10)                   
        85   84.916433(20)                  
        86   85.914886(15)                  
        87   86.9108757(17)                 
        88   87.9095011(20)                 
        89   88.9058483(27)     1.0000()    
        90   89.9071519(27)                 
        91   90.907305(3)                   
        92   91.908949(10)                  
        93   92.909583(11)                  
        94   93.911595(8)                   
        95   94.912821(8)                   
        96   95.915891(25)                  
        97   96.918134(13)                  
        98   97.922203(26)                  
        99   98.924636(26)                  
        100  99.927760(80)                  
        101  100.93031(10)                  
        102  101.933560(90)                 
        103  102.93673(32)#                 
        104  103.94105(43)#                 
        105  104.94487(54)#                 
        106  105.94979(75)#                 
        107  106.95414(54)#                 
        108  107.95948(86)#                 
_________________________________________________________________________
40  Zr  78   77.95523(54)#      0.0()         91.224(2)        g
        79   78.94916(43)#                  
        80   79.94040(160)                  
        81   80.93721(18)                   
        82   81.93109(24)#                  
        83   82.92865(10)                   
        84   83.92325(21)#                  
        85   84.92147(11)                   
        86   85.916470(30)                  
        87   86.914816(9)                   
        88   87.910227(11)                  
        89   88.908890(4)                   
        90   89.9047044(25)     0.5145(40)  
        91   90.9056458(25)     0.1122(5)   
        92   91.9050408(25)     0.1715(8)   
        93   92.9064760(25)                 
        94   93.9063152(26)     0.1738(28)  
        95   94.9080426(26)                 
        96   95.9082734(30)     0.0280(9)   
        97   96.9109531(30)                 
        98   97.912735(21)                  
        99   98.916512(22)                  
        100  99.917760(40)                  
        101  100.921140(30)                 
        102  101.922980(50)                 
        103  102.92660(12)                  
        104  103.92878(43)#                 
        105  104.93305(43)#                 
        106  105.93591(54)#                 
        107  106.94075(32)#                 
        108  107.94396(64)#                 
        109  108.94924(54)#                 
        110  109.95287(86)#                 
_________________________________________________________________________
41  Nb  81   80.94903(161)#     0.0()         92.90638(2)       
        82   81.94313(32)#                  
        83   82.93671(34)                   
        84   83.93357(32)#                  
        85   84.92791(24)                   
        86   85.925040(90)                  
        87   86.920360(70)                  
        88   87.91833(11)                   
        89   88.913418(29)                  
        90   89.911265(5)                   
        91   90.906996(4)                   
        92   91.907194(3)                   
        93   92.9063781(26)     1.0000()    
        94   93.9072839(26)                 
        95   94.9068358(21)                 
        96   95.908101(4)                   
        97   96.9080986(27)                 
        98   97.910328(6)                   
        99   98.911618(14)                  
        100  99.914182(28)                  
        101  100.915252(20)                 
        102  101.918040(40)                 
        103  102.919140(70)                 
        104  103.92246(11)                  
        105  104.92394(11)                  
        106  105.92797(21)#                 
        107  106.93031(43)#                 
        108  107.93484(32)#                 
        109  108.93763(54)#                 
        110  109.94244(54)#                 
        111  110.94565(54)#                 
        112  111.95083(75)#                 
        113  112.95470(86)#                 
_________________________________________________________________________
42  Mo  83   82.94874(54)#      0.0()         95.96(2)         g
        84   83.94009(43)#                  
        85   84.93655(30)#                  
        86   85.93070(47)                   
        87   86.92733(24)                   
        88   87.921953(22)                  
        89   88.919480(17)                  
        90   89.913937(7)                   
        91   90.911750(12)                  
        92   91.906811(4)       0.1477(31)  
        93   92.906813(4)                   
        94   93.9050883(21)     0.0923(10)  
        95   94.9058421(21)     0.1590(9)   
        96   95.9046795(21)     0.1668(1)   
        97   96.9060215(21)     0.0956(5)   
        98   97.9054082(21)     0.2419(26)  
        99   98.9077119(21)                 
        100  99.907477(6)       0.0967(20)  
        101  100.910347(6)                  
        102  101.910297(22)                 
        103  102.913210(70)                 
        104  103.913760(60)                 
        105  104.916970(80)                 
        106  105.918137(19)                 
        107  106.92169(17)                  
        108  107.92345(21)#                 
        109  108.92781(32)#                 
        110  109.92973(43)#                 
        111  110.93441(43)#                 
        112  111.93684(64)#                 
        113  112.94188(64)#                 
        114  113.94492(75)#                 
        115  114.95029(86)#                 
_________________________________________________________________________
43  Tc  85   84.94883(43)#      0.0()         [98]              
        86   85.94288(32)#                  
        87   86.93653(32)#                  
        88   87.93268(22)#                  
        89   88.92717(22)#                  
        90   89.92356(26)                   
        91   90.91843(22)                   
        92   91.915260(28)                  
        93   92.910249(4)                   
        94   93.909657(5)                   
        95   94.907657(6)                   
        96   95.907871(6)                   
        97   96.906365(5)                   
        98   97.907216(4)                   
        99   98.9062547(21)                 
        100  99.9076578(24)                 
        101  100.907315(26)                 
        102  101.909215(10)                 
        103  102.909181(11)                 
        104  103.911450(50)                 
        105  104.911660(60)                 
        106  105.914358(14)                 
        107  106.91508(16)                  
        108  107.91846(14)                  
        109  108.91998(10)                  
        110  109.923820(80)                 
        111  110.92569(12)                  
        112  111.92915(13)                  
        113  112.93159(32)#                 
        114  113.93588(64)#                 
        115  114.93869(75)#                 
        116  115.94337(75)#                 
        117  116.94648(75)#                 
        118  117.95148(97)#                 
_________________________________________________________________________
44  Ru  87   86.94918(64)#      0.0()         101.07(2)        g
        88   87.94026(43)#                  
        89   88.93611(54)#                  
        90   89.92989(32)#                  
        91   90.92629(63)#                  
        92   91.92012(32)#                  
        93   92.917050(90)                  
        94   93.911360(14)                  
        95   94.910413(13)                  
        96   95.907598(8)       0.0554(14)  
        97   96.907555(9)                   
        98   97.905287(7)       0.0187(3)   
        99   98.9059393(22)     0.1276(14)  
        100  99.9042195(22)     0.1260(7)   
        101  100.9055821(22)    0.1706(2)   
        102  101.9043493(22)    0.3155(14)  
        103  102.9063238(22)                
        104  103.905433(3)      0.1862(27)  
        105  104.907753(3)                  
        106  105.907329(8)                  
        107  106.90991(13)                  
        108  107.91017(12)                  
        109  108.913200(70)                 
        110  109.914140(60)                 
        111  110.917700(80)                 
        112  111.918970(80)                 
        113  112.922490(80)                 
        114  113.92428(25)#                 
        115  114.92869(14)                  
        116  115.93081(75)#                 
        117  116.93558(75)#                 
        118  117.93782(86)#                 
        119  118.94284(75)#                 
        120  119.94531(86)#                 
_________________________________________________________________________
45  Rh  89   88.94884(48)#      0.0()         102.90550(2)      
        90   89.94287(54)#                  
        91   90.93655(43)#                  
        92   91.93198(43)#                  
        93   92.92574(43)#                  
        94   93.92170(48)#                  
        95   94.91590(16)                   
        96   95.914461(14)                  
        97   96.911340(40)                  
        98   97.910708(13)                  
        99   98.908132(8)                   
        100  99.908122(20)                  
        101  100.906164(18)                 
        102  101.906843(5)                  
        103  102.905504(3)      1.0000()    
        104  103.906656(3)                  
        105  104.905694(4)                  
        106  105.907287(8)                  
        107  106.906748(13)                 
        108  107.90873(11)                  
        109  108.908737(13)                 
        110  109.911140(50)                 
        111  110.911590(30)                 
        112  111.914390(60)                 
        113  112.915530(50)                 
        114  113.91881(12)                  
        115  114.920330(90)                 
        116  115.92406(15)                  
        117  116.92598(54)#                 
        118  117.93007(54)#                 
        119  118.93211(64)#                 
        120  119.93641(64)#                 
        121  120.93872(97)#                 
        122  121.94321(75)#                 
_________________________________________________________________________
46  Pd  91   90.94911(61)#      0.0()         106.42(1)        g
        92   91.94042(54)#                  
        93   92.93591(43)#                  
        94   93.92877(43)#                  
        95   94.92469(43)#                  
        96   95.91816(16)                   
        97   96.91648(32)                   
        98   97.912721(23)                  
        99   98.911768(16)                  
        100  99.908506(12)                  
        101  100.908289(19)                 
        102  101.905609(3)      0.0102(1)   
        103  102.906087(3)                  
        104  103.904036(4)      0.1114(8)   
        105  104.905085(4)      0.2233(8)   
        106  105.903486(4)      0.2733(3)   
        107  106.905133(4)                  
        108  107.903892(4)      0.2646(9)   
        109  108.905950(4)                  
        110  109.905153(12)     0.1172(9)   
        111  110.907671(12)                 
        112  111.907314(19)                 
        113  112.910150(40)                 
        114  113.910363(25)                 
        115  114.913680(70)                 
        116  115.914160(60)                 
        117  116.917840(60)                 
        118  117.91898(23)                  
        119  118.92311(32)#                 
        120  119.92469(13)                  
        121  120.92887(54)#                 
        122  121.93055(43)#                 
        123  122.93493(64)#                 
        124  123.93688(54)#                 
_________________________________________________________________________
47  Ag  93   92.94978(64)#      0.0()         107.8682(2)      g
        94   93.94278(54)#                  
        95   94.93548(43)#                  
        96   95.93068(43)#                  
        97   96.92397(35)                   
        98   97.921570(70)                  
        99   98.91760(16)                   
        100  99.916100(80)                  
        101  100.91280(11)                  
        102  101.911690(30)                 
        103  102.908973(18)                 
        104  103.908629(6)                  
        105  104.906529(12)                 
        106  105.906669(5)                  
        107  106.905097(5)      0.51839(8)  
        108  107.905956(5)                  
        109  108.904752(3)      0.48161(8)  
        110  109.906107(3)                  
        111  110.905291(3)                  
        112  111.907005(18)                 
        113  112.906567(18)                 
        114  113.908804(27)                 
        115  114.908760(40)                 
        116  115.911360(50)                 
        117  116.911680(50)                 
        118  117.914580(70)                 
        119  118.91567(10)                  
        120  119.918790(80)                 
        121  120.91985(16)                  
        122  121.92353(22)#                 
        123  122.92490(22)#                 
        124  123.92864(21)#                 
        125  124.93043(32)#                 
        126  125.93450(32)#                 
        127  126.93677(32)#                 
        128  127.94117(32)#                 
        129  128.94369(43)#                 
        130  129.95045(36)#                 
_________________________________________________________________________
48  Cd  95   94.94987(64)#      0.0()         112.411(8)       g
        96   95.93977(54)#                  
        97   96.93494(43)#                  
        98   97.927400(80)                  
        99   98.92501(22)#                  
        100  99.92029(10)                   
        101  100.91868(16)                  
        102  101.914460(30)                 
        103  102.913419(17)                 
        104  103.909849(10)                 
        105  104.909468(12)                 
        106  105.906459(6)      0.0125(6)   
        107  106.906618(6)                  
        108  107.904184(6)      0.0089(3)   
        109  108.904982(4)                  
        110  109.9030021(29)    0.1249(18)  
        111  110.9041781(29)    0.1280(12)  
        112  111.9027578(29)    0.2413(21)  
        113  112.9044017(29)    0.1222(12)  
        114  113.9033585(29)    0.2873(42)  
        115  114.9054310(29)                
        116  115.904756(3)      0.0749(18)  
        117  116.907219(4)                  
        118  117.906915(22)                 
        119  118.909920(90)                 
        120  119.909850(20)                 
        121  120.912980(90)                 
        122  121.913330(50)                 
        123  122.917000(40)                 
        124  123.917650(70)                 
        125  124.921250(70)                 
        126  125.922350(60)                 
        127  126.926440(80)                 
        128  127.92776(32)                  
        129  128.93215(32)#                 
        130  129.93390(30)                  
        131  130.94067(32)#                 
        132  131.94555(54)#                 
_________________________________________________________________________
49  In  97   96.94954(64)#      0.0()         114.818(3)        
        98   97.94214(21)#                  
        99   98.93422(43)#                  
        100  99.93111(27)                   
        101  100.92634(32)#                 
        102  101.92409(12)                  
        103  102.919914(27)                 
        104  103.918300(90)                 
        105  104.914674(19)                 
        106  105.913465(13)                 
        107  106.910295(12)                 
        108  107.909698(10)                 
        109  108.907151(6)                  
        110  109.907165(13)                 
        111  110.905103(5)                  
        112  111.905532(6)                  
        113  112.904058(3)      0.0429(5)   
        114  113.904914(3)                  
        115  114.903878(5)      0.9571(5)   
        116  115.905260(5)                  
        117  116.904514(6)                  
        118  117.906354(9)                  
        119  118.905845(8)                  
        120  119.907960(40)                 
        121  120.907846(29)                 
        122  121.910280(50)                 
        123  122.910438(26)                 
        124  123.913180(50)                 
        125  124.913600(30)                 
        126  125.916460(40)                 
        127  126.917350(40)                 
        128  127.920170(50)                 
        129  128.921700(50)                 
        130  129.924970(40)                 
        131  130.926850(30)                 
        132  131.932990(70)                 
        133  132.93781(32)#                 
        134  133.94415(43)#                 
        135  134.94933(54)#                 
_________________________________________________________________________
50  Sn  99   98.94933(64)#      0.0()         118.710(7)       g,e
        100  99.93904(76)                   
        101  100.93606(32)#                 
        102  101.93030(14)                  
        103  102.92810(32)#                 
        104  103.92314(11)                  
        105  104.921350(90)                 
        106  105.916880(50)                 
        107  106.915640(90)                 
        108  107.911925(21)                 
        109  108.911283(11)                 
        110  109.907843(15)                 
        111  110.907734(7)                  
        112  111.904818(5)      0.0097(1)   
        113  112.905171(4)                  
        114  113.902779(3)      0.0066(1)   
        115  114.903342(3)      0.0034(1)   
        116  115.901741(3)      0.1454(9)   
        117  116.902952(3)      0.0768(7)   
        118  117.901603(3)      0.2422(9)   
        119  118.903308(3)      0.0859(4)   
        120  119.9021947(27)    0.3258(9)   
        121  120.9042355(27)                
        122  121.9034390(29)    0.0463(3)   
        123  122.9057208(29)                
        124  123.9052739(15)    0.0579(5)   
        125  124.9077841(16)                
        126  125.907653(11)                 
        127  126.910360(26)                 
        128  127.910537(29)                 
        129  128.913480(30)                 
        130  129.913967(11)                 
        131  130.917000(23)                 
        132  131.917816(15)                 
        133  132.923830(40)                 
        134  133.92829(11)                  
        135  134.93473(43)#                 
        136  135.93934(54)#                 
        137  136.94599(64)#                 
_________________________________________________________________________
51  Sb  103  102.93969(32)#     0.0()         121.760(1)       g
        104  103.93647(39)#                 
        105  104.93149(11)                  
        106  105.92879(34)#                 
        107  106.92415(32)#                 
        108  107.92216(22)#                 
        109  108.918132(20)                 
        110  109.91675(22)#                 
        111  110.913160(30)                 
        112  111.912398(19)                 
        113  112.909372(19)                 
        114  113.909270(30)                 
        115  114.906598(17)                 
        116  115.906794(6)                  
        117  116.904836(10)                 
        118  117.905529(4)                  
        119  118.903942(9)                  
        120  119.905072(8)                  
        121  120.9038157(24)    0.5721(5)   
        122  121.9051737(24)                
        123  122.9042140(22)    0.4279(5)   
        124  123.9059357(22)                
        125  124.9052538(28)                
        126  125.907250(30)                 
        127  126.906924(6)                  
        128  127.909169(27)                 
        129  128.909148(23)                 
        130  129.911656(18)                 
        131  130.911982(22)                 
        132  131.914467(15)                 
        133  132.915252(27)                 
        134  133.920380(50)                 
        135  134.92517(11)                  
        136  135.93035(32)#                 
        137  136.93531(43)#                 
        138  137.94079(32)#                 
        139  138.94598(54)#                 
_________________________________________________________________________
52  Te  105  104.94364(54)#     0.0()         127.60(3)        g,h
        106  105.93750(14)                  
        107  106.93501(32)#                 
        108  107.92944(11)                  
        109  108.927420(70)                 
        110  109.922410(60)                 
        111  110.921110(80)                 
        112  111.91701(18)                  
        113  112.915890(30)                 
        114  113.912090(30)                 
        115  114.911900(30)                 
        116  115.908460(30)                 
        117  116.908645(14)                 
        118  117.905828(16)                 
        119  118.906404(9)                  
        120  119.904020(10)     0.0009(1)   
        121  120.904936(28)                 
        122  121.9030439(16)    0.0255(12)  
        123  122.9042700(16)    0.0089(3)   
        124  123.9028179(16)    0.0474(14)  
        125  124.9044307(16)    0.0707(15)  
        126  125.9033117(16)    0.1884(25)  
        127  126.9052263(16)                
        128  127.9044631(19)    0.3174(8)   
        129  128.9065982(19)                
        130  129.9062244(21)    0.3408(62)  
        131  130.9085239(21)                
        132  131.908553(7)                  
        133  132.910955(26)                 
        134  133.911369(11)                 
        135  134.91645(10)                  
        136  135.920100(50)                 
        137  136.92532(13)                  
        138  137.92922(22)#                 
        139  138.93473(43)#                 
        140  139.93885(32)#                 
        141  140.94465(43)#                 
        142  141.94908(64)#                 
_________________________________________________________________________
53  I   108  107.94348(39)#     0.0()         126.90447(3)      
        109  108.93815(11)                  
        110  109.93524(33)#                 
        111  110.93028(32)#                 
        112  111.92797(23)#                 
        113  112.923640(60)                 
        114  113.92185(32)#                 
        115  114.918050(30)                 
        116  115.91681(10)                  
        117  116.913650(30)                 
        118  117.913074(21)                 
        119  118.910070(30)                 
        120  119.910048(19)                 
        121  120.907367(11)                 
        122  121.907589(6)                  
        123  122.905589(4)                  
        124  123.9062099(25)                
        125  124.9046302(16)                
        126  125.905624(4)                  
        127  126.904473(4)      1.0000()    
        128  127.905809(4)                  
        129  128.904988(3)                  
        130  129.906674(3)                  
        131  130.9061246(12)                
        132  131.907997(6)                  
        133  132.907797(5)                  
        134  133.909744(9)                  
        135  134.910048(8)                  
        136  135.914650(50)                 
        137  136.917871(30)                 
        138  137.922350(90)                 
        139  138.926100(30)                 
        140  139.93100(21)#                 
        141  140.93503(21)#                 
        142  141.94018(43)#                 
        143  142.94456(43)#                 
        144  143.94999(54)#                 
_________________________________________________________________________
54  Xe  110  109.94428(14)      0.0()         131.293(6)       g,m,a
        111  110.94160(33)#                 
        112  111.93562(11)                  
        113  112.933340(90)                 
        114  113.927980(12)                 
        115  114.926294(13)                 
        116  115.921581(14)                 
        117  116.920359(11)                 
        118  117.916179(11)                 
        119  118.915411(11)                 
        120  119.911784(13)                 
        121  120.911462(12)                 
        122  121.908368(12)                 
        123  122.908482(10)                 
        124  123.9058930(20)    0.000952(3) 
        125  124.9063955(20)                
        126  125.904274(7)      0.000890(2) 
        127  126.905184(4)                  
        128  127.9035313(15)    0.019102(8) 
        129  128.9047794(8)     0.264006(82)
        130  129.9035080(8)     0.040710(13)
        131  130.9050824(10)    0.212324(30)
        132  131.9041535(10)    0.269086(33)
        133  132.9059107(26)                
        134  133.9053945(9)     0.104357(21)
        135  134.907227(5)                  
        136  135.907219(8)      0.088573(44)
        137  136.911562(8)                  
        138  137.913950(50)                 
        139  138.918793(22)                 
        140  139.921640(70)                 
        141  140.92665(10)                  
        142  141.92971(11)                  
        143  142.93511(21)#                 
        144  143.93851(32)#                 
        145  144.94407(32)#                 
        146  145.94775(43)#                 
        147  146.95356(43)#                 
_________________________________________________________________________
55  Cs  112  111.95030(33)#     0.0()         132.9054519(2)    
        113  112.94449(11)                  
        114  113.94145(33)#                 
        115  114.93591(32)#                 
        116  115.93337(11)#                 
        117  116.928670(70)                 
        118  117.926559(14)                 
        119  118.922377(15)                 
        120  119.920677(11)                 
        121  120.917229(15)                 
        122  121.916110(30)                 
        123  122.912996(13)                 
        124  123.912258(9)                  
        125  124.909728(8)                  
        126  125.909452(13)                 
        127  126.907418(6)                  
        128  127.907749(6)                  
        129  128.906064(5)                  
        130  129.906709(9)                  
        131  130.905464(5)                  
        132  131.9064343(20)                
        133  132.905451933(24)  1.0000()    
        134  133.906718475(28)              
        135  134.9059770(11)                
        136  135.9073116(20)                
        137  136.9070895(5)                 
        138  137.911017(10)                 
        139  138.913364(3)                  
        140  139.917282(9)                  
        141  140.920046(11)                 
        142  141.924299(11)                 
        143  142.927352(25)                 
        144  143.932077(28)                 
        145  144.935526(12)                 
        146  145.940290(80)                 
        147  146.944160(60)                 
        148  147.94922(62)                  
        149  148.95293(21)#                 
        150  149.95817(32)#                 
        151  150.96219(54)#                 
_________________________________________________________________________
56  Ba  114  113.95068(15)      0.0()         137.327(7)        
        115  114.94737(64)#                 
        116  115.94138(43)#                 
        117  116.93850(32)#                 
        118  117.93304(21)#                 
        119  118.93066(21)                  
        120  119.92604(32)                  
        121  120.92405(15)                  
        122  121.919900(30)                 
        123  122.918781(13)                 
        124  123.915094(13)                 
        125  124.914473(12)                 
        126  125.911250(13)                 
        127  126.911094(12)                 
        128  127.908318(11)                 
        129  128.908679(12)                 
        130  129.9063208(30)    0.00106(1)  
        131  130.906941(3)                  
        132  131.9050613(11)    0.00101(1)  
        133  132.9060075(11)                
        134  133.9045084(4)     0.02417(18) 
        135  134.9056886(4)     0.06592(12) 
        136  135.9045759(4)     0.07854(24) 
        137  136.9058274(5)     0.11232(24) 
        138  137.9052472(5)     0.71698(42) 
        139  138.9088413(5)                 
        140  139.910605(9)                  
        141  140.914411(9)                  
        142  141.916453(7)                  
        143  142.920627(14)                 
        144  143.922953(14)                 
        145  144.927630(80)                 
        146  145.930220(80)                 
        147  146.93495(22)#                 
        148  147.937720(90)                 
        149  148.94258(21)#                 
        150  149.94568(43)#                 
        151  150.95081(43)#                 
        152  151.95427(54)#                 
        153  152.95961(86)#                 
_________________________________________________________________________
57  La  117  116.95007(43)#     0.0()         138.90547(7)     g
        118  117.94673(32)#                 
        119  118.94099(43)#                 
        120  119.93807(54)#                 
        121  120.93301(54)#                 
        122  121.93071(32)#                 
        123  122.92624(21)#                 
        124  123.924570(60)                 
        125  124.920816(28)                 
        126  125.91951(10)                  
        127  126.916375(28)                 
        128  127.915590(60)                 
        129  128.912693(22)                 
        130  129.912369(28)                 
        131  130.910070(30)                 
        132  131.910100(40)                 
        133  132.908220(30)                 
        134  133.908514(21)                 
        135  134.906977(11)                 
        136  135.907640(60)                 
        137  136.906494(14)                 
        138  137.907112(4)      0.00090(1)  
        139  138.9063533(26)    0.99910(1)  
        140  139.9094776(26)                
        141  140.910962(5)                  
        142  141.914079(6)                  
        143  142.916063(17)                 
        144  143.919600(50)                 
        145  144.92165(10)                  
        146  145.925790(80)                 
        147  146.928240(50)                 
        148  147.932230(60)                 
        149  148.93473(34)#                 
        150  149.93877(43)#                 
        151  150.94172(43)#                 
        152  151.94625(43)#                 
        153  152.94962(64)#                 
        154  153.95450(64)#                 
        155  154.95835(86)#                 
_________________________________________________________________________
58  Ce  119  118.95276(64)#     0.0()         140.116(1)       g,f
        120  119.94664(75)#                 
        121  120.94342(54)#                 
        122  121.93791(43)#                 
        123  122.93540(32)#                 
        124  123.93041(32)#                 
        125  124.92844(21)#                 
        126  125.923970(30)                 
        127  126.922730(60)                 
        128  127.918910(30)                 
        129  128.918100(30)                 
        130  129.914740(30)                 
        131  130.914420(40)                 
        132  131.911460(22)                 
        133  132.911515(18)                 
        134  133.908925(22)                 
        135  134.909151(12)                 
        136  135.907172(14)     0.00185(2)  
        137  136.907806(14)                 
        138  137.905991(11)     0.00251(2)  
        139  138.906653(8)                  
        140  139.9054387(26)    0.88450(51) 
        141  140.9082763(26)                
        142  141.909244(3)      0.11114(51) 
        143  142.912386(3)                  
        144  143.913647(4)                  
        145  144.917230(40)                 
        146  145.918760(70)                 
        147  146.922670(30)                 
        148  147.924430(30)                 
        149  148.92840(10)                  
        150  149.930410(50)                 
        151  150.93398(11)                  
        152  151.93654(21)#                 
        153  152.94058(43)#                 
        154  153.94342(54)#                 
        155  154.94804(64)#                 
        156  155.95126(64)#                 
        157  156.95634(75)#                 
_________________________________________________________________________
59  Pr  121  120.95536(75)#     0.0()         140.90765(2)      
        122  121.95181(54)#                 
        123  122.94596(64)#                 
        124  123.94296(64)#                 
        125  124.93783(43)#                 
        126  125.93531(21)#                 
        127  126.93083(21)#                 
        128  127.928790(30)                 
        129  128.925100(30)                 
        130  129.923590(70)                 
        131  130.920260(60)                 
        132  131.919260(60)                 
        133  132.916331(13)                 
        134  133.915710(40)                 
        135  134.913112(13)                 
        136  135.912692(13)                 
        137  136.910705(13)                 
        138  137.910755(15)                 
        139  138.908938(8)                  
        140  139.909076(7)                  
        141  140.9076528(26)    1.0000()    
        142  141.9100448(26)                
        143  142.9108169(28)                
        144  143.913305(4)                  
        145  144.914512(8)                  
        146  145.917640(70)                 
        147  146.918996(25)                 
        148  147.922135(28)                 
        149  148.923720(90)                 
        150  149.926673(28)                 
        151  150.928319(25)                 
        152  151.93150(13)                  
        153  152.93384(11)                  
        154  153.93752(16)                  
        155  154.94012(32)#                 
        156  155.94427(43)#                 
        157  156.94743(43)#                 
        158  157.95198(64)#                 
        159  158.95550(75)#                 
_________________________________________________________________________
60  Nd  124  123.95223(64)#     0.0()         144.242(3)       g,f
        125  124.94888(43)#                 
        126  125.94322(43)#                 
        127  126.94050(43)#                 
        128  127.93539(21)#                 
        129  128.93319(22)#                 
        130  129.928510(30)                 
        131  130.927250(30)                 
        132  131.923321(26)                 
        133  132.922350(50)                 
        134  133.918790(13)                 
        135  134.918181(21)                 
        136  135.914976(13)                 
        137  136.914567(12)                 
        138  137.911950(13)                 
        139  138.911978(28)                 
        140  139.909550(30)                 
        141  140.909610(4)                  
        142  141.9077233(25)    0.272(5)    
        143  142.9098143(25)    0.122(2)    
        144  143.9100873(25)    0.238(3)    
        145  144.9125736(25)    0.083(1)    
        146  145.9131169(25)    0.172(3)    
        147  146.9161004(25)                
        148  147.916893(3)      0.057(1)    
        149  148.920149(3)                  
        150  149.920891(3)      0.056(2)    
        151  150.923829(3)                  
        152  151.924682(26)                 
        153  152.927698(29)                 
        154  153.92948(12)                  
        155  154.93293(16)#                 
        156  155.93502(22)                  
        157  156.93903(21)#                 
        158  157.94160(43)#                 
        159  158.94609(54)#                 
        160  159.94909(64)#                 
        161  160.95388(75)#                 
_________________________________________________________________________
61  Pm  126  125.95752(54)#     0.0()         [145]             
        127  126.95163(64)#                 
        128  127.94842(43)#                 
        129  128.94316(43)#                 
        130  129.94045(32)#                 
        131  130.93587(21)#                 
        132  131.93375(21)#                 
        133  132.929780(50)                 
        134  133.928350(60)                 
        135  134.924880(60)                 
        136  135.923570(80)                 
        137  136.920479(14)                 
        138  137.919548(30)                 
        139  138.916804(14)                 
        140  139.916040(40)                 
        141  140.913555(15)                 
        142  141.912874(27)                 
        143  142.910933(4)                  
        144  143.912591(3)                  
        145  144.912749(3)                  
        146  145.914696(5)                  
        147  146.9151385(26)                
        148  147.917475(7)                  
        149  148.918334(4)                  
        150  149.920984(22)                 
        151  150.921207(6)                  
        152  151.923497(28)                 
        153  152.924117(12)                 
        154  153.926460(50)                 
        155  154.928100(30)                 
        156  155.931060(40)                 
        157  156.93304(12)                  
        158  157.93656(14)                  
        159  158.93897(21)#                 
        160  159.94299(32)#                 
        161  160.94586(54)#                 
        162  161.95029(75)#                 
        163  162.95368(86)#                 
_________________________________________________________________________
62  Sm  128  127.95808(54)#     0.0()         150.36(2)        g
        129  128.95464(54)#                 
        130  129.94892(43)#                 
        131  130.94611(32)#                 
        132  131.94069(32)#                 
        133  132.93867(21)#                 
        134  133.93397(21)#                 
        135  134.93252(17)                  
        136  135.928276(13)                 
        137  136.926970(50)                 
        138  137.923244(13)                 
        139  138.922297(12)                 
        140  139.918995(13)                 
        141  140.918476(9)                  
        142  141.915198(6)                  
        143  142.914628(4)                  
        144  143.911999(3)      0.0307(7)   
        145  144.913410(3)                  
        146  145.913041(4)                  
        147  146.9148979(26)    0.1499(18)  
        148  147.9148227(26)    0.1124(10)  
        149  148.9171847(26)    0.1382(7)   
        150  149.9172755(26)    0.0738(1)   
