CALL                                                                            
 HALPHA            5        17      15.0                                        
 -2.0523 -1.7190 -1.3857 -1.0523  -.7190  -.3857  -.0524   .2810   .6142   .9394
  1.1446  1.2975  1.3593  1.3524  1.3237  1.2934 -1.6331 -1.2998  -.9664  -.6331
  -.3022   .0257   .3454   .6428   .9035  1.1176  1.2716  1.3369  1.3456  1.3245
  1.3193  1.2923  1.2956 -1.7836 -1.4503 -1.1170  -.7836  -.4517  -.1215   .2028
   .5116   .7889  1.0220  1.2049  1.3090  1.3314  1.3245  1.3193  1.2923  1.2956
 -1.9341 -1.6008 -1.2675  -.9341  -.6008  -.2704   .0573   .3746   .6675   .9198
  1.1258  1.2697  1.3224  1.3183  1.3036  1.2923  1.2956 -2.0846 -1.7513 -1.4180
 -1.0846  -.7513  -.4196  -.0899   .2335   .5397   .8102  1.0362  1.2248  1.3077
  1.3199  1.3038  1.2840  1.2679 -2.2352 -1.9018 -1.5685 -1.2352  -.9018  -.5685
  -.2383   .0888   .4043   .6934   .9380  1.1389  1.2774  1.3224  1.3118  1.2898
  1.2662 -2.3857 -2.0523 -1.7190 -1.3857 -1.0523  -.7190  -.3857  -.0524   .2809
   .6140   .9380  1.1389  1.2774  1.3224  1.3118  1.2898  1.2662 -1.6331 -1.2998
  -.9664  -.6331  -.3022   .0257   .3452   .6421   .9007  1.1072  1.2353  1.2669
  1.2620  1.2465  1.2467  1.2292  1.2338 -1.7836 -1.4503 -1.1170  -.7836  -.4517
  -.1215   .2025   .5113   .7875  1.0162  1.1838  1.2543  1.2524  1.2465  1.2467
  1.2292  1.2338 -1.9341 -1.6008 -1.2675  -.9341  -.6008  -.2704   .0573   .3744
   .6667   .9167  1.1136  1.2304  1.2494  1.2390  1.2325  1.2292  1.2338 -2.0846
 -1.7513 -1.4180 -1.0846  -.7513  -.4196  -.0899   .2335   .5393   .8085  1.0294
  1.1830  1.2467  1.2380  1.2281  1.2196  1.2125 -2.2352 -1.9018 -1.5685 -1.2352
  -.9018  -.5685  -.2384   .0888   .4041   .6924   .9344  1.1252  1.2333  1.2413
  1.2284  1.2191  1.2076 -2.3857 -2.0523 -1.7190 -1.3857 -1.0523  -.7190  -.3857
  -.0524   .2808   .6134   .9344  1.1252  1.2333  1.2413  1.2284  1.2191  1.2076
 -1.6331 -1.2998  -.9664  -.6331  -.3022   .0257   .3446   .6403   .8938  1.0810
  1.1569  1.1297  1.1173  1.1109  1.1183  1.1129  1.1193 -1.7836 -1.4503 -1.1170
  -.7836  -.4517  -.1216   .2025   .5104   .7838  1.0022  1.1332  1.1367  1.1099
  1.1109  1.1183  1.1129  1.1193 -1.9341 -1.6008 -1.2675  -.9341  -.6008  -.2705
   .0573   .3738   .6647   .9090  1.0842  1.1427  1.1096  1.1007  1.1065  1.1129
  1.1193 -2.0846 -1.7513 -1.4180 -1.0846  -.7513  -.4196  -.0900   .2333   .5383
   .8043  1.0133  1.1345  1.1196  1.0934  1.0962  1.1024  1.1069 -2.2352 -1.9018
 -1.5685 -1.2352  -.9018  -.5685  -.2384   .0888   .4036   .6902   .9257  1.0917
  1.1326  1.0920  1.0864  1.0934  1.0983 -2.3857 -2.0523 -1.7190 -1.3857 -1.0523
  -.7190  -.3857  -.0525   .2805   .6120   .9257  1.0917  1.1326  1.0920  1.0864
  1.0934  1.0983 -1.6331 -1.2998  -.9664  -.6331  -.3023   .0253   .3436   .6359
   .8766  1.0179   .9914   .9261   .9226   .9242   .9353   .9397   .9463 -1.7836
 -1.4503 -1.1170  -.7836  -.4519  -.1217   .2019   .5081   .7744   .9667  1.0175
   .9372   .9151   .9242   .9353   .9397   .9463 -1.9341 -1.6008 -1.2675  -.9341
  -.6008  -.2705   .0569   .3725   .6598   .8896  1.0137   .9674   .9098   .9128
   .9270   .9397   .9463 -2.0846 -1.7513 -1.4180 -1.0847  -.7513  -.4198  -.0901
   .2325   .5357   .7938   .9734   .9959   .9160   .9007   .9137   .9296   .9428
 -2.2352 -1.9018 -1.5685 -1.2352  -.9018  -.5685  -.2384   .0885   .4023   .6845
   .9038  1.0111   .9445   .8922   .8985   .9153   .9317 -2.3857 -2.0523 -1.7190
 -1.3857 -1.0523  -.7190  -.3857  -.0526   .2797   .6085   .9038  1.0111   .9445
   .8922   .8985   .9153   .9317 -1.6331 -1.2998  -.9664  -.6332  -.3024   .0249
   .3410   .6249   .8337   .8734   .7408   .7038   .7034   .7106   .7169   .7269
   .7297 -1.7836 -1.4503 -1.1170  -.7836  -.4519  -.1220   .2006   .5023   .7512
   .8810   .7963   .7087   .7036   .7106   .7169   .7269   .7297 -1.9341 -1.6008
 -1.2675  -.9341  -.6009  -.2707   .0565   .3696   .6473   .8418   .8565   .7251
   .6995   .7058   .7171   .7269   .7297 -2.0846 -1.7513 -1.4180 -1.0847  -.7513
  -.4198  -.0904   .2310   .5290   .7676   .8780   .7728   .6982   .6972   .7087
   .7226   .7349 -2.2352 -1.9018 -1.5685 -1.2352  -.9018  -.5686  -.2386   .0878
   .3988   .6703   .8498   .8392   .7088   .6897   .6974   .7116   .7272 -2.3857
 -2.0523 -1.7190 -1.3857 -1.0524  -.7190  -.3858  -.0530   .2778   .5997   .8498
   .8392   .7088   .6897   .6974   .7116   .7272 -1.6331 -1.2998  -.9665  -.6332
  -.3028   .0233   .3345   .5971   .7289   .5966   .4799   .4603   .4515   .4679
   .4634   .4810   .4748 -1.7836 -1.4503 -1.1170  -.7837  -.4520  -.1227   .1970
   .4877   .6933   .6881   .5126   .4777   .4709   .4679   .4634   .4810   .4748
 -1.9341 -1.6008 -1.2675  -.9342  -.6009  -.2711   .0546   .3621   .6160   .7262
   .5790   .4912   .4812   .4802   .4812   .4810   .4748 -2.0846 -1.7513 -1.4180
 -1.0847  -.7514  -.4200  -.0913   .2271   .5124   .7027   .6706   .5101   .4874
   .4856   .4878   .4916   .4950 -2.2352 -1.9018 -1.5685 -1.2352  -.9019  -.5687
  -.2391   .0856   .3901   .6349   .7213   .5610   .4936   .4878   .4897   .4942
   .5001 -2.3857 -2.0523 -1.7190 -1.3857 -1.0524  -.7191  -.3860  -.0540   .2731
   .5777   .7213   .5610   .4936   .4878   .4897   .4942   .5001 -1.6331 -1.2998
  -.9665  -.6334  -.3036   .0195   .3179   .5281   .4866   .2274   .1647   .1443
   .1313   .1578   .1474   .1746   .1608 -1.7836 -1.4503 -1.1170  -.7838  -.4525
  -.1246   .1886   .4512   .5517   .3316   .2028   .1761   .1652   .1578   .1474
   .1746   .1608 -1.9341 -1.6008 -1.2675  -.9342  -.6011  -.2720   .0504   .3430
   .5381   .4667   .2443   .2028   .1898   .1841   .1801   .1746   .1608 -2.0846
 -1.7513 -1.4180 -1.0847  -.7515  -.4204  -.0935   .2172   .4707   .5453   .3204
   .2266   .2095   .2033   .2006   .1995   .1973 -2.2352 -1.9018 -1.5685 -1.2352
  -.9019  -.5689  -.2402   .0806   .3681   .5468   .4426   .2550   .2256   .2177
   .2151   .2148   .2156 -2.3857 -2.0523 -1.7190 -1.3857 -1.0524  -.7192  -.3866
  -.0566   .2612   .5224   .4426   .2550   .2256   .2177   .2151   .2148   .2156
 -1.6331 -1.2998  -.9666  -.6338  -.3057   .0103   .2762   .3577   .0116  -.2101
  -.2469  -.2576  -.2631  -.2340  -.2397  -.2087  -.2214 -1.7836 -1.4503 -1.1170
  -.7840  -.4535  -.1294   .1673   .3600   .2227  -.1399  -.2147  -.2297  -.2330
  -.2340  -.2397  -.2087  -.2214 -1.9341 -1.6008 -1.2675  -.9343  -.6017  -.2744
   .0394   .2953   .3465  -.0067  -.1801  -.2061  -.2118  -.2098  -.2073  -.2087
  -.2214 -2.0846 -1.7513 -1.4180 -1.0847  -.7517  -.4216  -.0990   .1928   .3666
   .1895  -.1223  -.1874  -.1946  -.1942  -.1888  -.1836  -.1817 -2.2352 -1.9018
 -1.5685 -1.2352  -.9020  -.5695  -.2429   .0682   .3132   .3320  -.0272  -.1575
  -.1826  -.1827  -.1780  -.1704  -.1629 -2.3857 -2.0523 -1.7190 -1.3857 -1.0525
  -.7195  -.3880  -.0631   .2312   .3833  -.0272  -.1575  -.1826  -.1827  -.1780
  -.1704  -.1629 -1.6331 -1.2999  -.9668  -.6350  -.3108  -.0134   .1723  -.0484
  -.6133  -.7097  -.7169  -.7151  -.7080  -.6792  -.6774  -.6474  -.6550 -1.7836
 -1.4503 -1.1172  -.7845  -.4561  -.1412   .1139   .1339  -.4113  -.6780  -.7044
  -.6994  -.6908  -.6792  -.6774  -.6474  -.6550 -1.9341 -1.6008 -1.2676  -.9346
  -.6030  -.2803   .0124   .1758  -.1009  -.6101  -.6912  -.6938  -.6861  -.6672
  -.6533  -.6474  -.6550 -2.0847 -1.7513 -1.4180 -1.0849  -.7524  -.4246  -.1127
   .1310   .1099  -.4511  -.6680  -.6908  -.6817  -.6680  -.6467  -.6313  -.6223
 -2.2352 -1.9018 -1.5685 -1.2353  -.9024  -.5710  -.2498   .0366   .1764  -.1580
  -.6153  -.6857  -.6844  -.6698  -.6513  -.6295  -.6126 -2.3857 -2.0523 -1.7190
 -1.3857 -1.0526  -.7203  -.3915  -.0793   .1560   .1036  -.6153  -.6857  -.6844
  -.6698  -.6513  -.6295  -.6126 -1.6332 -1.3000  -.9674  -.6378  -.3238  -.0724
  -.0868  -.8589 -1.1952 -1.2115 -1.1980 -1.1797 -1.1654 -1.1434 -1.1351 -1.1120
 -1.1149 -1.7836 -1.4504 -1.1175  -.7860  -.4626  -.1710  -.0201  -.4066 -1.1383
 -1.2099 -1.2026 -1.1829 -1.1606 -1.1434 -1.1351 -1.1120 -1.1149 -1.9341 -1.6009
 -1.2677  -.9353  -.6062  -.2953  -.0560  -.1206  -.9314 -1.1987 -1.2101 -1.1917
 -1.1667 -1.1429 -1.1231 -1.1120 -1.1149 -2.0847 -1.7513 -1.4181 -1.0852  -.7540
  -.4322  -.1472  -.0233  -.4919 -1.1559 -1.2149 -1.2043 -1.1807 -1.1533 -1.1270
 -1.1056 -1.0925 -2.2352 -1.9018 -1.5686 -1.2355  -.9032  -.5748  -.2672  -.0422
  -.1626  -.9961 -1.2093 -1.2175 -1.1976 -1.1711 -1.1411 -1.1133 -1.0937 -2.3857
 -2.0524 -1.7190 -1.3858 -1.0530  -.7222  -.4003  -.1200  -.0330  -.7060 -1.2093
 -1.2175 -1.1976 -1.1711 -1.1411 -1.1133 -1.0937 -1.6332 -1.3003  -.9690  -.6448
  -.3563  -.2204  -.7158 -1.6609 -1.7151 -1.7009 -1.6761 -1.6517 -1.6336 -1.6158
 -1.6057 -1.5889 -1.5889 -1.7837 -1.4506 -1.1182  -.7895  -.4789  -.2458  -.3542
 -1.4291 -1.7129 -1.7144 -1.6906 -1.6621 -1.6358 -1.6158 -1.6057 -1.5889 -1.5889
 -1.9342 -1.6009 -1.2681  -.9371  -.6144  -.3330  -.2272  -.8303 -1.6842 -1.7258
 -1.7086 -1.6799 -1.6490 -1.6212 -1.6003 -1.5889 -1.5889 -2.0847 -1.7514 -1.4183
 -1.0861  -.7581  -.4510  -.2339  -.4075 -1.5206 -1.7286 -1.7268 -1.7014 -1.6696
 -1.6370 -1.6085 -1.5877 -1.5754 -2.2352 -1.9019 -1.5687 -1.2359  -.9052  -.5843
  -.3108  -.2400  -.9578 -1.7080 -1.7414 -1.7235 -1.6940 -1.6603 -1.6267 -1.5977
 -1.5763 -2.3857 -2.0524 -1.7191 -1.3860 -1.0540  -.7269  -.4223  -.2223  -.4866
 -1.7709 -1.7414 -1.7235 -1.6940 -1.6603 -1.6267 -1.5977 -1.5763 -1.6334 -1.3011
  -.9728  -.6625  -.4378  -.5906 -1.9278 -2.2113 -2.2050 -2.1778 -2.1482 -2.1230
 -2.1050 -2.0925 -2.0835 -2.0734 -2.0722 -1.7838 -1.4510 -1.1201  -.7983  -.5197
  -.4336 -1.1658 -2.1940 -2.2215 -2.1990 -2.1673 -2.1360 -2.1103 -2.0925 -2.0835
 -2.0734 -2.0722 -1.9342 -1.6011 -1.2691  -.9415  -.6349  -.4276  -.6546 -2.0414
 -2.2306 -2.2213 -2.1914 -2.1572 -2.1249 -2.0990 -2.0818 -2.0734 -2.0722 -2.0847
 -1.7515 -1.4188 -1.0883  -.7684  -.4985  -.4512 -1.3260 -2.2196 -2.2403 -2.2172
 -2.1836 -2.1478 -2.1152 -2.0895 -2.0729 -2.0652 -2.2352 -1.9019 -1.5689 -1.2370
  -.9104  -.6081  -.4204  -.7328 -2.1237 -2.2510 -2.2413 -2.2118 -2.1761 -2.1395
 -2.1070 -2.0818 -2.0662 -2.3857 -2.0524 -1.7192 -1.3866 -1.0566  -.7388  -.4776
  -.4792 -1.6060 -2.2971 -2.2413 -2.2118 -2.1761 -2.1395 -2.1070 -2.0818 -2.0662
 -1.6338 -1.3032  -.9824  -.7070  -.6424 -1.4991 -2.6916 -2.7091 -2.6824 -2.6490
 -2.6182 -2.5943 -2.5791 -2.5727 -2.5662 -2.5627 -2.5619 -1.7840 -1.4520 -1.1249
  -.8206  -.6225  -.9034 -2.5550 -2.7219 -2.7069 -2.6749 -2.6400 -2.6094 -2.5867
 -2.5727 -2.5662 -2.5627 -2.5619 -1.9343 -1.6017 -1.2714  -.9526  -.6866  -.6647
 -1.6904 -2.7185 -2.7296 -2.7018 -2.6659 -2.6313 -2.6014 -2.5802 -2.5680 -2.5627
 -2.5619 -2.0847 -1.7517 -1.4200 -1.0939  -.7942  -.6176  -.9944 -2.6415 -2.7445
 -2.7286 -2.6955 -2.6580 -2.6223 -2.5945 -2.5750 -2.5648 -2.5608 -2.2352 -1.9020
 -1.5695 -1.2398  -.9233  -.6680  -.6955 -1.9027 -2.7440 -2.7515 -2.7251 -2.6891
 -2.6509 -2.6155 -2.5887 -2.5711 -2.5626 -2.3857 -2.0525 -1.7195 -1.3880 -1.0631
  -.7688  -.6167 -1.1160 -2.8056 -2.7876 -2.7251 -2.6891 -2.6509 -2.6155 -2.5887
 -2.5711 -2.5626 -1.6350 -1.3084 -1.0064  -.8188 -1.1556 -3.0630 -3.2092 -3.1898
 -3.1558 -3.1226 -3.0962 -3.0788 -3.0698 -3.0672 -3.0650 -3.0649 -3.0653 -1.7845
 -1.4546 -1.1370  -.8764  -.8804 -2.0537 -3.2115 -3.2146 -3.1840 -3.1477 -3.1146
 -3.0896 -3.0743 -3.0672 -3.0650 -3.0649 -3.0653 -1.9346 -1.6030 -1.2775  -.9805
  -.8162 -1.2588 -3.1513 -3.2333 -3.2125 -3.1769 -3.1396 -3.1072 -3.0840 -3.0709
 -3.0657 -3.0649 -3.0653 -2.0849 -1.7524 -1.4230 -1.1079  -.8590  -.9169 -2.3021
 -3.2380 -3.2382 -3.2077 -3.1696 -3.1321 -3.1008 -3.0795 -3.0685 -3.0651 -3.0655
 -2.2353 -1.9024 -1.5710 -1.2468  -.9557  -.8185 -1.3830 -3.2034 -3.2571 -3.2371
 -3.2020 -3.1627 -3.1254 -3.0954 -3.0760 -3.0669 -3.0650 -2.3857 -2.0526 -1.7203
 -1.3915 -1.0793  -.8440  -.9640 -2.6436 -3.3007 -3.2717 -3.2020 -3.1627 -3.1254
 -3.0954 -3.0760 -3.0669 -3.0650 -1.6378 -1.3214 -1.0669 -1.0986 -2.4203 -3.6990
 -3.6951 -3.6625 -3.6275 -3.5988 -3.5797 -3.5702 -3.5674 -3.5674 -3.5685 -3.5699
 -3.5711 -1.7860 -1.4611 -1.1672 -1.0168 -1.5272 -3.6540 -3.7169 -3.6919 -3.6552
 -3.6200 -3.5928 -3.5759 -3.5686 -3.5674 -3.5685 -3.5699 -3.5711 -1.9353 -1.6062
 -1.2926 -1.0507 -1.1410 -2.7033 -3.7265 -3.7196 -3.6859 -3.6474 -3.6130 -3.5874
 -3.5730 -3.5678 -3.5680 -3.5699 -3.5711 -2.0852 -1.7540 -1.4305 -1.1429 -1.0219
 -1.6661 -3.7031 -3.7421 -3.7169 -3.6792 -3.6402 -3.6066 -3.5830 -3.5709 -3.5677
 -3.5690 -3.5715 -2.2355 -1.9032 -1.5748 -1.2643 -1.0371 -1.1955 -3.0084 -3.7528
 -3.7450 -3.7124 -3.6728 -3.6338 -3.6012 -3.5795 -3.5694 -3.5677 -3.5699 -2.3858
 -2.0530 -1.7222 -1.4003 -1.1200 -1.0330 -1.8386 -3.8097 -3.7821 -3.7471 -3.6728
 -3.6338 -3.6012 -3.5795 -3.5694 -3.5677 -3.5699 -1.6448 -1.3541 -1.2188 -1.8031
 -4.1433 -4.1969 -4.1690 -4.1332 -4.1022 -4.0813 -4.0710 -4.0685 -4.0698 -4.0712
 -4.0737 -4.0757 -4.0812 -1.7895 -1.4775 -1.2431 -1.3688 -3.1110 -4.2108 -4.1982
 -4.1628 -4.1260 -4.0963 -4.0776 -4.0697 -4.0689 -4.0712 -4.0737 -4.0757 -4.0812
 -1.9371 -1.6144 -1.3306 -1.2270 -1.9582 -4.1969 -4.2233 -4.1944 -4.1557 -4.1190
 -4.0910 -4.0748 -4.0691 -4.0698 -4.0728 -4.0757 -4.0812 -2.0861 -1.7581 -1.4495
 -1.2311 -1.4304 -3.4566 -4.2383 -4.2246 -4.1888 -4.1487 -4.1127 -4.0867 -4.0727
 -4.0689 -4.0707 -4.0743 -4.0774 -2.2359 -1.9052 -1.5843 -1.3084 -1.2417 -2.1430
 -4.2305 -4.2496 -4.2218 -4.1828 -4.1422 -4.1072 -4.0831 -4.0712 -4.0691 -4.0718
 -4.0756 -2.3860 -2.0540 -1.7269 -1.4223 -1.2223 -1.5071 -3.8603 -4.2920 -4.2584
 -4.2174 -4.1422 -4.1072 -4.0831 -4.0712 -4.0691 -4.0718 -4.0756 -1.6625 -1.4364
 -1.6001 -3.5472 -4.6834 -4.6751 -4.6398 -4.6068 -4.5835 -4.5719 -4.5693 -4.5714
 -4.5746 -4.5764 -4.5825 -4.5836 -4.5864 -1.7983 -1.5186 -1.4339 -2.2536 -4.6794
 -4.7025 -4.6708 -4.6330 -4.6008 -4.5799 -4.5706 -4.5698 -4.5728 -4.5764 -4.5825
 -4.5836 -4.5864 -1.9415 -1.6349 -1.4260 -1.6695 -3.9461 -4.7212 -4.7022 -4.6645
 -4.6262 -4.5955 -4.5769 -4.5699 -4.5706 -4.5743 -4.5781 -4.5836 -4.5864 -2.0883
 -1.7684 -1.4972 -1.4525 -2.4567 -4.7238 -4.7300 -4.6981 -4.6580 -4.6198 -4.5907
 -4.5746 -4.5696 -4.5715 -4.5756 -4.5794 -4.5844 -2.2370 -1.9104 -1.6081 -1.4191
 -1.7551 -4.3479 -4.7486 -4.7303 -4.6929 -4.6515 -4.6140 -4.5870 -4.5728 -4.5698
 -4.5724 -4.5768 -4.5805 -2.3866 -2.0566 -1.7388 -1.4776 -1.4792 -2.6970 -4.8008
 -4.7691 -4.7292 -4.6834 -4.6140 -4.5870 -4.5728 -4.5698 -4.5724 -4.5768 -4.5805
 -1.7070 -1.6428 -2.5580 -5.2123 -5.1702 -5.1470 -5.1123 -5.0865 -5.0730 -5.0697
 -5.0721 -5.0761 -5.0795 -5.0810 -5.0871 -5.0876 -5.0890 -1.8206 -1.6218 -1.9130
 -4.4113 -5.1935 -5.1786 -5.1409 -5.1063 -5.0827 -5.0716 -5.0701 -5.0734 -5.0776
 -5.0810 -5.0871 -5.0876 -5.0890 -1.9526 -1.6866 -1.6656 -2.7806 -5.2517 -5.2082
 -5.1737 -5.1342 -5.1008 -5.0794 -5.0706 -5.0708 -5.0747 -5.0790 -5.0823 -5.0876
 -5.0890 -2.0939 -1.7942 -1.6170 -2.0084 -4.8450 -5.2352 -5.2071 -5.1677 -5.1279
 -5.0959 -5.0768 -5.0702 -5.0716 -5.0760 -5.0803 -5.0834 -5.0880 -2.2398 -1.9233
 -1.6680 -1.6970 -3.0438 -5.2926 -5.2368 -5.2031 -5.1617 -5.1221 -5.0918 -5.0748
 -5.0700 -5.0724 -5.0771 -5.0813 -5.0843 -2.3880 -2.0631 -1.7688 -1.6167 -2.1242
 -5.1743 -5.2790 -5.2412 -5.1959 -5.1484 -5.0918 -5.0748 -5.0700 -5.0724 -5.0771
 -5.0813 -5.0843 -1.8188 -2.1614 -4.8941 -5.6788 -5.6451 -5.6189 -5.5904 -5.5745
 -5.5699 -5.5722 -5.5766 -5.5807 -5.5855 -5.5863 -5.5894 -5.5896 -5.5917 -1.8764
 -1.8812 -3.1159 -5.7193 -5.6765 -5.6496 -5.6131 -5.5864 -5.5728 -5.5702 -5.5735
 -5.5781 -5.5819 -5.5863 -5.5894 -5.5896 -5.5917 -1.9805 -1.8162 -2.2673 -5.3555
 -5.7212 -5.6830 -5.6434 -5.6075 -5.5827 -5.5715 -5.5707 -5.5746 -5.5794 -5.5830
 -5.5870 -5.5896 -5.5917 -2.1079 -1.8590 -1.9179 -3.4036 -5.7571 -5.7201 -5.6780
 -5.6371 -5.6022 -5.5797 -5.5709 -5.5714 -5.5758 -5.5805 -5.5840 -5.5875 -5.5917
 -2.2468 -1.9557 -1.8185 -2.3954 -5.6724 -5.7688 -5.7131 -5.6724 -5.6312 -5.5977
 -5.5774 -5.5704 -5.5720 -5.5769 -5.5814 -5.5847 -5.5917 -2.3915 -2.0793 -1.8440
 -1.9658 -3.7418 -5.8099 -5.7528 -5.7091 -5.6604 -5.6157 -5.5774 -5.5704 -5.5720
 -5.5769 -5.5814 -5.5847 -5.5917 -2.0994 -3.4636 -6.1682 -6.1441 -6.1183 -6.0956
 -6.0766 -6.0703 -6.0720 -6.0766 -6.0810 -6.0842 -6.0886 -6.0889 -6.0905 -6.0917
 -6.0917 -2.0168 -2.5325 -5.8759 -6.1849 -6.1498 -6.1210 -6.0911 -6.0745 -6.0703
 -6.0730 -6.0779 -6.0822 -6.0852 -6.0889 -6.0905 -6.0917 -6.0917 -2.0507 -2.1419
 -3.7779 -6.2185 -6.1866 -6.1532 -6.1151 -6.0871 -6.0730 -6.0705 -6.0742 -6.0791
 -6.0832 -6.0860 -6.0893 -6.0917 -6.0917 -2.1429 -2.0219 -2.6738 -6.1586 -6.2199
 -6.1944 -6.1473 -6.1097 -6.0837 -6.0719 -6.0710 -6.0753 -6.0802 -6.0841 -6.0878
 -6.0917 -6.0917 -2.2643 -2.0371 -2.1964 -4.1466 -6.2532 -6.2401 -6.1837 -6.1414
 -6.1049 -6.0809 -6.0711 -6.0716 -6.0762 -6.0811 -6.0848 -6.0917 -6.0917 -2.4003
 -2.1200 -2.0330 -2.8429 -6.2739 -6.2828 -6.2221 -6.1735 -6.1261 -6.0899 -6.0711
 -6.0716 -6.0762 -6.0811 -6.0848 -6.0917 -6.0917 -2.8045 -6.3876 -6.6286 -6.6123
 -6.5953 -6.5795 -6.5707 -6.5715 -6.5763 -6.5810 -6.5845 -6.5879 -6.5901 -6.5903
 -6.5911 -6.5917 -6.5917 -2.3693 -4.1677 -6.6754 -6.6494 -6.6220 -6.5971 -6.5771
 -6.5706 -6.5725 -6.5774 -6.5820 -6.5854 -6.5884 -6.5903 -6.5911 -6.5917 -6.5917
 -2.2270 -2.9601 -6.6485 -6.6769 -6.6508 -6.6242 -6.5926 -6.5750 -6.5704 -6.5735
 -6.5786 -6.5830 -6.5860 -6.5888 -6.5905 -6.5917 -6.5917 -2.2311 -2.4310 -4.5696
 -6.6903 -6.6782 -6.6649 -6.6185 -6.5887 -6.5735 -6.5707 -6.5745 -6.5795 -6.5839
 -6.5867 -6.5897 -6.5917 -6.5917 -2.3084 -2.2417 -3.1458 -6.6977 -6.7056 -6.7075
 -6.6525 -6.6133 -6.5854 -6.5724 -6.5711 -6.5754 -6.5805 -6.5845 -6.5872 -6.5917
 -6.5917 -2.4223 -2.2223 -2.5077 -5.0373 -6.7330 -6.7489 -6.6875 -6.6379 -6.5975
 -6.5741 -6.5711 -6.5754 -6.5805 -6.5845 -6.5872 -6.5917 -6.5917 -4.5744 -7.1039
 -7.0959 -7.0879 -7.0797 -7.0718 -7.0711 -7.0755 -7.0806 -7.0844 -7.0870 -7.0898
 -7.0909 -7.0910 -7.0917 -7.0917 -7.0917 -3.2548 -7.1214 -7.1347 -7.1167 -7.0982
 -7.0805 -7.0711 -7.0718 -7.0767 -7.0816 -7.0852 -7.0885 -7.0900 -7.0910 -7.0917
 -7.0917 -7.0917 -2.6698 -5.0123 -7.1533 -7.1354 -7.1175 -7.0994 -7.0780 -7.0707
 -7.0726 -7.0777 -7.0825 -7.0859 -7.0888 -7.0902 -7.0917 -7.0917 -7.0917 -2.4525
 -3.4585 -7.1340 -7.1365 -7.1363 -7.1357 -7.0951 -7.0759 -7.0706 -7.0735 -7.0788
 -7.0834 -7.0865 -7.0892 -7.0917 -7.0917 -7.0917 -2.4191 -2.7554 -5.5197 -7.1376
