NH continuous opacity from Stancil 2019
Wavelength (A), kappa for 15 temp (A^2/molecule)
        4701
          15
   500.0  1000.0  2000.0  2500.0  3000.0  3500.0  4000.0  4500.0  5000.0  5500.0  6000.0  7000.0  8000.0  9000.0 10000.0
  521.0  1.711781E-10  1.878411E-10  3.162243E-10  4.244284E-10  5.380884E-10  6.453309E-10  7.403323E-10  8.209776E-10  8.872200E-10  9.401295E-10  9.813239E-10  1.035740E-09  1.063727E-09  1.075356E-09  1.077342E-09
  522.0  1.719375E-10  1.855382E-10  3.282274E-10  4.422610E-10  5.583538E-10  6.655956E-10  7.592619E-10  8.380163E-10  9.022671E-10  9.533164E-10  9.928787E-10  1.044772E-09  1.071073E-09  1.081607E-09  1.082887E-09
  523.0  1.670617E-10  1.785402E-10  3.369441E-10  4.562080E-10  5.739988E-10  6.807135E-10  7.728122E-10  8.496988E-10  9.121647E-10  9.616725E-10  9.999790E-10  1.050135E-09  1.075459E-09  1.085490E-09  1.086542E-09
  524.0  1.567269E-10  1.672913E-10  3.420783E-10  4.657411E-10  5.844794E-10  6.902595E-10  7.807329E-10  8.559574E-10  9.170081E-10  9.654291E-10  1.002962E-09  1.052299E-09  1.077424E-09  1.087565E-09  1.088862E-09
  525.0  1.415726E-10  1.525831E-10  3.435485E-10  4.705779E-10  5.895373E-10  6.941208E-10  7.830952E-10  8.570386E-10  9.171912E-10  9.650918E-10  1.002413E-09  1.051940E-09  1.077659E-09  1.088510E-09  1.090499E-09
  526.0  1.226429E-10  1.354856E-10  3.414838E-10  4.706977E-10  5.892212E-10  6.925135E-10  7.802993E-10  8.535022E-10  9.133945E-10  9.614246E-10  9.991478E-10  1.049898E-09  1.076982E-09  1.089093E-09  1.092161E-09
  527.0  1.012968E-10  1.172566E-10  3.362089E-10  4.663446E-10  5.838913E-10  6.859815E-10  7.730639E-10  8.462019E-10  9.065610E-10  9.554184E-10  9.941717E-10  1.047151E-09  1.076297E-09  1.090134E-09  1.094587E-09
  528.0  7.909565E-11  9.923936E-11  3.282199E-10  4.580169E-10  5.742083E-10  6.753780E-10  7.623997E-10  8.362521E-10  8.978566E-10  9.482490E-10  9.886411E-10  1.044763E-09  1.076552E-09  1.092465E-09  1.098505E-09
  529.0  5.767646E-11  8.275559E-11  3.181526E-10  4.464455E-10  5.611079E-10  6.618308E-10  7.495666E-10  8.249780E-10  8.886170E-10  9.412227E-10  9.838070E-10  1.043840E-09  1.078698E-09  1.096899E-09  1.104607E-09
  530.0  3.862172E-11  6.900279E-11  3.067477E-10  4.325607E-10  5.457594E-10  6.466927E-10  7.360169E-10  8.138557E-10  8.802862E-10  9.357157E-10  9.809579E-10  1.045474E-09  1.083645E-09  1.104184E-09  1.113513E-09
  531.0  2.333554E-11  5.896346E-11  2.948123E-10  4.174507E-10  5.295147E-10  6.314803E-10  7.233276E-10  8.044420E-10  8.743474E-10  9.331076E-10  9.813560E-10  1.050694E-09  1.092212E-09  1.114974E-09  1.125743E-09
  532.0  1.293560E-11  5.333318E-11  2.831826E-10  4.023135E-10  5.138463E-10  6.178026E-10  7.131248E-10  7.982980E-10  8.722496E-10  9.347125E-10  9.861756E-10  1.060410E-09  1.105097E-09  1.129797E-09  1.141695E-09
  533.0  8.169070E-12  5.247256E-11  2.726885E-10  3.884038E-10  5.002791E-10  6.072836E-10  7.070038E-10  7.969123E-10  8.753345E-10  9.417128E-10  9.964413E-10  1.075370E-09  1.122828E-09  1.149023E-09  1.161620E-09
  534.0  9.358471E-12  5.638651E-11  2.641220E-10  3.769784E-10  4.903191E-10  6.014838E-10  7.064497E-10  8.016237E-10  8.847668E-10  9.550953E-10  1.012974E-09  1.096116E-09  1.145743E-09  1.172839E-09  1.185605E-09
  535.0  1.638133E-11  6.473184E-11  2.582098E-10  3.692419E-10  4.853822E-10  6.018219E-10  7.127603E-10  8.135514E-10  9.014712E-10  9.755985E-10  1.036343E-09  1.122950E-09  1.173958E-09  1.201240E-09  1.213562E-09
  536.0  2.868474E-11  7.685236E-11  2.555923E-10  3.662943E-10  4.867257E-10  6.095032E-10  7.269779E-10  8.335337E-10  9.260801E-10  1.003667E-09  1.066834E-09  1.155912E-09  1.207359E-09  1.234016E-09  1.245223E-09
  537.0  4.533339E-11  9.183835E-11  2.568064E-10  3.690835E-10  4.953863E-10  6.254551E-10  7.498308E-10  8.620776E-10  9.588935E-10  1.039422E-09  1.104419E-09  1.194773E-09  1.245598E-09  1.270757E-09  1.280151E-09
  538.0  6.508717E-11  1.086054E-10  2.622748E-10  3.783637E-10  5.121277E-10  6.502757E-10  7.816894E-10  8.993261E-10  9.998548E-10  1.082646E-09  1.148759E-09  1.239033E-09  1.288102E-09  1.310866E-09  1.317750E-09
  539.0  8.650226E-11  1.259871E-10  2.722989E-10  3.946609E-10  5.373976E-10  6.841963E-10  8.225371E-10  9.450379E-10  1.048542E-09  1.132781E-09  1.199199E-09  1.287941E-09  1.334096E-09  1.353583E-09  1.357292E-09
  540.0  1.080480E-10  1.428328E-10  2.870558E-10  4.182477E-10  5.713005E-10  7.270592E-10  8.719601E-10  9.985890E-10  1.104177E-09  1.188946E-09  1.254799E-09  1.340519E-09  1.382634E-09  1.398017E-09  1.397951E-09
  541.0  1.282305E-10  1.581053E-10  3.065973E-10  4.491272E-10  6.135826E-10  7.783141E-10  9.291532E-10  1.058988E-09  1.165649E-09  1.249969E-09  1.314362E-09  1.395605E-09  1.432632E-09  1.443181E-09  1.438832E-09
